,States,Regions,latitude,longitude,Date,Energy Consumption
2425,Telangana,SR,18.1124,79.0193,2019-03-18,130.5
2426,Karnataka,SR,12.57038129,76.91999711,2019-03-18,184.0
2427,Kerala,SR,8.900372741,76.56999263,2019-03-18,65.4
2428,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-18,221.8
2429,Pondy,SR,11.93499371,79.83000037,2019-03-18,5.4
2430,Bihar,ER,25.78541445,87.4799727,2019-03-18,74.1
2431,Jharkhand,ER,23.80039349,86.41998572,2019-03-18,21.4
2432,Odisha,ER,19.82042971,85.90001746,2019-03-18,65.5
2433,West Bengal,ER,22.58039044,88.32994665,2019-03-18,97.1
2434,Sikkim,ER,27.3333303,88.6166475,2019-03-18,1.3
2435,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-18,1.5
2436,Assam,NER,26.7499809,94.21666744,2019-03-18,19.8
2437,Manipur,NER,24.79997072,93.95001705,2019-03-18,2.1
2438,Meghalaya,NER,25.57049217,91.8800142,2019-03-18,4.1
2439,Mizoram,NER,23.71039899,92.72001461,2019-03-18,1.4
2440,Nagaland,NER,25.6669979,94.11657019,2019-03-18,2.0
2441,Tripura,NER,23.83540428,91.27999914,2019-03-18,3.4
2442,Punjab,NR,31.51997398,75.98000281,2019-03-19,103.4
2443,Haryana,NR,28.45000633,77.01999101,2019-03-19,108.4
2444,Rajasthan,NR,26.44999921,74.63998124,2019-03-19,190.9
2445,Delhi,NR,28.6699929,77.23000403,2019-03-19,66.1
2446,UP,NR,27.59998069,78.05000565,2019-03-19,287.7
2447,Uttarakhand,NR,30.32040895,78.05000565,2019-03-19,22.4
2448,HP,NR,31.10002545,77.16659704,2019-03-19,16.1
2449,J&K,NR,33.45,76.24,2019-03-19,41.2
2450,Chandigarh,NR,30.71999697,76.78000565,2019-03-19,3.0
2451,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-19,70.9
2452,Gujarat,WR,22.2587,71.1924,2019-03-19,296.2
2453,MP,WR,21.30039105,76.13001949,2019-03-19,189.2
2454,Maharashtra,WR,19.25023195,73.16017493,2019-03-19,405.1
2455,Goa,WR,15.491997,73.81800065,2019-03-19,10.1
2456,DNH,WR,20.26657819,73.0166178,2019-03-19,5.7
2457,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-19,151.3
2458,Telangana,SR,18.1124,79.0193,2019-03-19,140.2
2459,Karnataka,SR,12.57038129,76.91999711,2019-03-19,189.7
2460,Kerala,SR,8.900372741,76.56999263,2019-03-19,67.7
2461,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-19,228.8
2462,Pondy,SR,11.93499371,79.83000037,2019-03-19,5.7
2463,Bihar,ER,25.78541445,87.4799727,2019-03-19,83.8
2464,Jharkhand,ER,23.80039349,86.41998572,2019-03-19,22.5
2465,Odisha,ER,19.82042971,85.90001746,2019-03-19,67.5
2466,West Bengal,ER,22.58039044,88.32994665,2019-03-19,106.8
2467,Sikkim,ER,27.3333303,88.6166475,2019-03-19,1.3
2468,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-19,1.4
2469,Assam,NER,26.7499809,94.21666744,2019-03-19,21.5
2470,Manipur,NER,24.79997072,93.95001705,2019-03-19,2.2
2471,Meghalaya,NER,25.57049217,91.8800142,2019-03-19,4.4
2472,Mizoram,NER,23.71039899,92.72001461,2019-03-19,1.4
2473,Nagaland,NER,25.6669979,94.11657019,2019-03-19,1.8
2474,Tripura,NER,23.83540428,91.27999914,2019-03-19,3.1
2475,Punjab,NR,31.51997398,75.98000281,2019-03-20,109.0
2476,Haryana,NR,28.45000633,77.01999101,2019-03-20,114.4
2477,Rajasthan,NR,26.44999921,74.63998124,2019-03-20,198.4
2478,Delhi,NR,28.6699929,77.23000403,2019-03-20,69.6
2479,UP,NR,27.59998069,78.05000565,2019-03-20,268.6
2480,Uttarakhand,NR,30.32040895,78.05000565,2019-03-20,21.7
2481,HP,NR,31.10002545,77.16659704,2019-03-20,15.9
2482,J&K,NR,33.45,76.24,2019-03-20,41.4
2483,Chandigarh,NR,30.71999697,76.78000565,2019-03-20,3.1
2484,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-20,73.0
2485,Gujarat,WR,22.2587,71.1924,2019-03-20,292.6
2486,MP,WR,21.30039105,76.13001949,2019-03-20,186.9
2487,Maharashtra,WR,19.25023195,73.16017493,2019-03-20,400.2
2488,Goa,WR,15.491997,73.81800065,2019-03-20,9.1
2489,DNH,WR,20.26657819,73.0166178,2019-03-20,5.3
2490,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-20,151.8
2491,Telangana,SR,18.1124,79.0193,2019-03-20,133.8
2492,Karnataka,SR,12.57038129,76.91999711,2019-03-20,189.7
2493,Kerala,SR,8.900372741,76.56999263,2019-03-20,67.5
2494,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-20,234.4
2495,Pondy,SR,11.93499371,79.83000037,2019-03-20,5.4
2496,Bihar,ER,25.78541445,87.4799727,2019-03-20,70.2
2497,Jharkhand,ER,23.80039349,86.41998572,2019-03-20,21.8
2498,Odisha,ER,19.82042971,85.90001746,2019-03-20,67.4
2499,West Bengal,ER,22.58039044,88.32994665,2019-03-20,101.9
2500,Sikkim,ER,27.3333303,88.6166475,2019-03-20,1.0
2501,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-20,1.5
2502,Assam,NER,26.7499809,94.21666744,2019-03-20,21.8
2503,Manipur,NER,24.79997072,93.95001705,2019-03-20,2.2
2504,Meghalaya,NER,25.57049217,91.8800142,2019-03-20,4.2
2505,Mizoram,NER,23.71039899,92.72001461,2019-03-20,1.4
2506,Nagaland,NER,25.6669979,94.11657019,2019-03-20,1.9
2507,Tripura,NER,23.83540428,91.27999914,2019-03-20,3.7
2508,Punjab,NR,31.51997398,75.98000281,2019-03-21,109.0
2509,Haryana,NR,28.45000633,77.01999101,2019-03-21,112.5
2510,Rajasthan,NR,26.44999921,74.63998124,2019-03-21,206.6
2511,Delhi,NR,28.6699929,77.23000403,2019-03-21,68.3
2512,UP,NR,27.59998069,78.05000565,2019-03-21,287.1
2513,Uttarakhand,NR,30.32040895,78.05000565,2019-03-21,23.3
2514,HP,NR,31.10002545,77.16659704,2019-03-21,16.7
2515,J&K,NR,33.45,76.24,2019-03-21,38.3
2516,Chandigarh,NR,30.71999697,76.78000565,2019-03-21,3.2
2517,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-21,74.7
2518,Gujarat,WR,22.2587,71.1924,2019-03-21,295.5
2519,MP,WR,21.30039105,76.13001949,2019-03-21,193.3
2520,Maharashtra,WR,19.25023195,73.16017493,2019-03-21,409.9
2521,Goa,WR,15.491997,73.81800065,2019-03-21,9.7
2522,DNH,WR,20.26657819,73.0166178,2019-03-21,5.8
2523,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-21,157.9
2524,Telangana,SR,18.1124,79.0193,2019-03-21,137.0
2525,Karnataka,SR,12.57038129,76.91999711,2019-03-21,187.9
2526,Kerala,SR,8.900372741,76.56999263,2019-03-21,70.5
2527,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-21,245.3
2528,Pondy,SR,11.93499371,79.83000037,2019-03-21,6.2
2529,Bihar,ER,25.78541445,87.4799727,2019-03-21,71.3
2530,Jharkhand,ER,23.80039349,86.41998572,2019-03-21,22.0
2531,Odisha,ER,19.82042971,85.90001746,2019-03-21,70.2
2532,West Bengal,ER,22.58039044,88.32994665,2019-03-21,95.6
2533,Sikkim,ER,27.3333303,88.6166475,2019-03-21,1.3
2534,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-21,1.7
2535,Assam,NER,26.7499809,94.21666744,2019-03-21,21.7
2536,Manipur,NER,24.79997072,93.95001705,2019-03-21,2.0
2537,Meghalaya,NER,25.57049217,91.8800142,2019-03-21,4.0
2538,Mizoram,NER,23.71039899,92.72001461,2019-03-21,1.4
2539,Nagaland,NER,25.6669979,94.11657019,2019-03-21,1.8
2540,Tripura,NER,23.83540428,91.27999914,2019-03-21,4.5
2541,Punjab,NR,31.51997398,75.98000281,2019-03-22,101.7
2542,Haryana,NR,28.45000633,77.01999101,2019-03-22,114.5
2543,Rajasthan,NR,26.44999921,74.63998124,2019-03-22,216.7
2544,Delhi,NR,28.6699929,77.23000403,2019-03-22,62.5
2545,UP,NR,27.59998069,78.05000565,2019-03-22,260.8
2546,Uttarakhand,NR,30.32040895,78.05000565,2019-03-22,33.1
2547,HP,NR,31.10002545,77.16659704,2019-03-22,27.9
2548,J&K,NR,33.45,76.24,2019-03-22,44.5
2549,Chandigarh,NR,30.71999697,76.78000565,2019-03-22,3.2
2550,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-22,71.6
2551,Gujarat,WR,22.2587,71.1924,2019-03-22,334.9
2552,MP,WR,21.30039105,76.13001949,2019-03-22,248.2
2553,Maharashtra,WR,19.25023195,73.16017493,2019-03-22,438.0
2554,Goa,WR,15.491997,73.81800065,2019-03-22,12.3
2555,DNH,WR,20.26657819,73.0166178,2019-03-22,18.3
2556,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-22,169.5
2557,Telangana,SR,18.1124,79.0193,2019-03-22,178.7
2558,Karnataka,SR,12.57038129,76.91999711,2019-03-22,196.3
2559,Kerala,SR,8.900372741,76.56999263,2019-03-22,72.0
2560,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-22,269.1
2561,Pondy,SR,11.93499371,79.83000037,2019-03-22,6.8
2562,Bihar,ER,25.78541445,87.4799727,2019-03-22,66.6
2563,Jharkhand,ER,23.80039349,86.41998572,2019-03-22,24.4
2564,Odisha,ER,19.82042971,85.90001746,2019-03-22,72.1
2565,West Bengal,ER,22.58039044,88.32994665,2019-03-22,107.5
2566,Sikkim,ER,27.3333303,88.6166475,2019-03-22,1.5
2567,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-22,2.2
2568,Assam,NER,26.7499809,94.21666744,2019-03-22,22.6
2569,Manipur,NER,24.79997072,93.95001705,2019-03-22,2.5
2570,Meghalaya,NER,25.57049217,91.8800142,2019-03-22,5.9
2571,Mizoram,NER,23.71039899,92.72001461,2019-03-22,1.7
2572,Nagaland,NER,25.6669979,94.11657019,2019-03-22,2.1
2573,Tripura,NER,23.83540428,91.27999914,2019-03-22,3.5
2574,Punjab,NR,31.51997398,75.98000281,2019-03-23,100.3
2575,Haryana,NR,28.45000633,77.01999101,2019-03-23,114.2
2576,Rajasthan,NR,26.44999921,74.63998124,2019-03-23,214.5
2577,Delhi,NR,28.6699929,77.23000403,2019-03-23,63.5
2578,UP,NR,27.59998069,78.05000565,2019-03-23,258.2
2579,Uttarakhand,NR,30.32040895,78.05000565,2019-03-23,34.1
2580,HP,NR,31.10002545,77.16659704,2019-03-23,28.4
2581,J&K,NR,33.45,76.24,2019-03-23,44.2
2582,Chandigarh,NR,30.71999697,76.78000565,2019-03-23,3.4
2583,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-23,72.8
2584,Gujarat,WR,22.2587,71.1924,2019-03-23,339.2
2585,MP,WR,21.30039105,76.13001949,2019-03-23,250.9
2586,Maharashtra,WR,19.25023195,73.16017493,2019-03-23,442.3
2587,Goa,WR,15.491997,73.81800065,2019-03-23,12.3
2588,DNH,WR,20.26657819,73.0166178,2019-03-23,18.5
2589,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-23,169.5
2590,Telangana,SR,18.1124,79.0193,2019-03-23,180.8
2591,Karnataka,SR,12.57038129,76.91999711,2019-03-23,182.1
2592,Kerala,SR,8.900372741,76.56999263,2019-03-23,73.0
2593,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-23,280.8
2594,Pondy,SR,11.93499371,79.83000037,2019-03-23,7.0
2595,Bihar,ER,25.78541445,87.4799727,2019-03-23,68.3
2596,Jharkhand,ER,23.80039349,86.41998572,2019-03-23,24.7
2597,Odisha,ER,19.82042971,85.90001746,2019-03-23,74.4
2598,West Bengal,ER,22.58039044,88.32994665,2019-03-23,110.8
2599,Sikkim,ER,27.3333303,88.6166475,2019-03-23,1.6
2600,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-23,2.1
2601,Assam,NER,26.7499809,94.21666744,2019-03-23,22.7
2602,Manipur,NER,24.79997072,93.95001705,2019-03-23,2.4
2603,Meghalaya,NER,25.57049217,91.8800142,2019-03-23,5.7
2604,Mizoram,NER,23.71039899,92.72001461,2019-03-23,1.7
2605,Nagaland,NER,25.6669979,94.11657019,2019-03-23,2.1
2606,Tripura,NER,23.83540428,91.27999914,2019-03-23,3.4
2607,Punjab,NR,31.51997398,75.98000281,2019-03-24,98.0
2608,Haryana,NR,28.45000633,77.01999101,2019-03-24,108.2
2609,Rajasthan,NR,26.44999921,74.63998124,2019-03-24,218.6
2610,Delhi,NR,28.6699929,77.23000403,2019-03-24,62.6
2611,UP,NR,27.59998069,78.05000565,2019-03-24,258.4
2612,Uttarakhand,NR,30.32040895,78.05000565,2019-03-24,34.6
2613,HP,NR,31.10002545,77.16659704,2019-03-24,28.6
2614,J&K,NR,33.45,76.24,2019-03-24,40.1
2615,Chandigarh,NR,30.71999697,76.78000565,2019-03-24,3.5
2616,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-24,71.5
2617,Gujarat,WR,22.2587,71.1924,2019-03-24,336.5
2618,MP,WR,21.30039105,76.13001949,2019-03-24,253.4
2619,Maharashtra,WR,19.25023195,73.16017493,2019-03-24,441.0
2620,Goa,WR,15.491997,73.81800065,2019-03-24,12.3
2621,DNH,WR,20.26657819,73.0166178,2019-03-24,18.6
2622,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-24,169.9
2623,Telangana,SR,18.1124,79.0193,2019-03-24,170.8
2624,Karnataka,SR,12.57038129,76.91999711,2019-03-24,185.8
2625,Kerala,SR,8.900372741,76.56999263,2019-03-24,73.5
2626,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-24,280.3
2627,Pondy,SR,11.93499371,79.83000037,2019-03-24,7.2
2628,Bihar,ER,25.78541445,87.4799727,2019-03-24,68.7
2629,Jharkhand,ER,23.80039349,86.41998572,2019-03-24,24.2
2630,Odisha,ER,19.82042971,85.90001746,2019-03-24,73.8
2631,West Bengal,ER,22.58039044,88.32994665,2019-03-24,113.4
2632,Sikkim,ER,27.3333303,88.6166475,2019-03-24,1.6
2633,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-24,2.0
2634,Assam,NER,26.7499809,94.21666744,2019-03-24,23.3
2635,Manipur,NER,24.79997072,93.95001705,2019-03-24,2.6
2636,Meghalaya,NER,25.57049217,91.8800142,2019-03-24,5.8
2637,Mizoram,NER,23.71039899,92.72001461,2019-03-24,1.8
2638,Nagaland,NER,25.6669979,94.11657019,2019-03-24,2.2
2639,Tripura,NER,23.83540428,91.27999914,2019-03-24,3.6
2640,Punjab,NR,31.51997398,75.98000281,2019-03-25,99.4
2641,Haryana,NR,28.45000633,77.01999101,2019-03-25,100.3
2642,Rajasthan,NR,26.44999921,74.63998124,2019-03-25,213.0
2643,Delhi,NR,28.6699929,77.23000403,2019-03-25,62.4
2644,UP,NR,27.59998069,78.05000565,2019-03-25,238.2
2645,Uttarakhand,NR,30.32040895,78.05000565,2019-03-25,30.2
2646,HP,NR,31.10002545,77.16659704,2019-03-25,28.2
2647,J&K,NR,33.45,76.24,2019-03-25,37.9
2648,Chandigarh,NR,30.71999697,76.78000565,2019-03-25,3.5
2649,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-25,71.4
2650,Gujarat,WR,22.2587,71.1924,2019-03-25,334.7
2651,MP,WR,21.30039105,76.13001949,2019-03-25,252.8
2652,Maharashtra,WR,19.25023195,73.16017493,2019-03-25,443.7
2653,Goa,WR,15.491997,73.81800065,2019-03-25,12.5
2654,DNH,WR,20.26657819,73.0166178,2019-03-25,17.7
2655,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-25,168.6
2656,Telangana,SR,18.1124,79.0193,2019-03-25,169.0
2657,Karnataka,SR,12.57038129,76.91999711,2019-03-25,190.8
2658,Kerala,SR,8.900372741,76.56999263,2019-03-25,73.8
2659,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-25,265.8
2660,Pondy,SR,11.93499371,79.83000037,2019-03-25,7.1
2661,Bihar,ER,25.78541445,87.4799727,2019-03-25,69.3
2662,Jharkhand,ER,23.80039349,86.41998572,2019-03-25,24.1
2663,Odisha,ER,19.82042971,85.90001746,2019-03-25,74.5
2664,West Bengal,ER,22.58039044,88.32994665,2019-03-25,113.0
2665,Sikkim,ER,27.3333303,88.6166475,2019-03-25,1.6
2666,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-25,2.1
2667,Assam,NER,26.7499809,94.21666744,2019-03-25,23.1
2668,Manipur,NER,24.79997072,93.95001705,2019-03-25,2.6
2669,Meghalaya,NER,25.57049217,91.8800142,2019-03-25,5.5
2670,Mizoram,NER,23.71039899,92.72001461,2019-03-25,1.8
2671,Nagaland,NER,25.6669979,94.11657019,2019-03-25,2.2
2672,Tripura,NER,23.83540428,91.27999914,2019-03-25,3.6
2673,Punjab,NR,31.51997398,75.98000281,2019-03-26,102.8
2674,Haryana,NR,28.45000633,77.01999101,2019-03-26,109.9
2675,Rajasthan,NR,26.44999921,74.63998124,2019-03-26,212.3
2676,Delhi,NR,28.6699929,77.23000403,2019-03-26,63.5
2677,UP,NR,27.59998069,78.05000565,2019-03-26,236.2
2678,Uttarakhand,NR,30.32040895,78.05000565,2019-03-26,34.2
2679,HP,NR,31.10002545,77.16659704,2019-03-26,29.2
2680,J&K,NR,33.45,76.24,2019-03-26,44.3
2681,Chandigarh,NR,30.71999697,76.78000565,2019-03-26,3.5
2682,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-26,71.9
2683,Gujarat,WR,22.2587,71.1924,2019-03-26,336.7
2684,MP,WR,21.30039105,76.13001949,2019-03-26,250.3
2685,Maharashtra,WR,19.25023195,73.16017493,2019-03-26,443.7
2686,Goa,WR,15.491997,73.81800065,2019-03-26,12.9
2687,DNH,WR,20.26657819,73.0166178,2019-03-26,18.4
2688,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-26,167.7
2689,Telangana,SR,18.1124,79.0193,2019-03-26,168.6
2690,Karnataka,SR,12.57038129,76.91999711,2019-03-26,195.3
2691,Kerala,SR,8.900372741,76.56999263,2019-03-26,74.2
2692,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-26,264.7
2693,Pondy,SR,11.93499371,79.83000037,2019-03-26,7.3
2694,Bihar,ER,25.78541445,87.4799727,2019-03-26,69.0
2695,Jharkhand,ER,23.80039349,86.41998572,2019-03-26,24.3
2696,Odisha,ER,19.82042971,85.90001746,2019-03-26,74.9
2697,West Bengal,ER,22.58039044,88.32994665,2019-03-26,114.1
2698,Sikkim,ER,27.3333303,88.6166475,2019-03-26,1.5
2699,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-26,2.1
2700,Assam,NER,26.7499809,94.21666744,2019-03-26,22.9
2701,Manipur,NER,24.79997072,93.95001705,2019-03-26,2.4
2702,Meghalaya,NER,25.57049217,91.8800142,2019-03-26,5.5
2703,Mizoram,NER,23.71039899,92.72001461,2019-03-26,1.8
2704,Nagaland,NER,25.6669979,94.11657019,2019-03-26,2.2
2705,Tripura,NER,23.83540428,91.27999914,2019-03-26,3.9
2706,Punjab,NR,31.51997398,75.98000281,2019-03-27,101.4
2707,Haryana,NR,28.45000633,77.01999101,2019-03-27,108.5
2708,Rajasthan,NR,26.44999921,74.63998124,2019-03-27,213.3
2709,Delhi,NR,28.6699929,77.23000403,2019-03-27,60.4
2710,UP,NR,27.59998069,78.05000565,2019-03-27,240.5
2711,Uttarakhand,NR,30.32040895,78.05000565,2019-03-27,34.2
2712,HP,NR,31.10002545,77.16659704,2019-03-27,29.1
2713,J&K,NR,33.45,76.24,2019-03-27,44.1
2714,Chandigarh,NR,30.71999697,76.78000565,2019-03-27,3.3
2715,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-27,71.7
2716,Gujarat,WR,22.2587,71.1924,2019-03-27,333.5
2717,MP,WR,21.30039105,76.13001949,2019-03-27,250.7
2718,Maharashtra,WR,19.25023195,73.16017493,2019-03-27,445.0
2719,Goa,WR,15.491997,73.81800065,2019-03-27,12.9
2720,DNH,WR,20.26657819,73.0166178,2019-03-27,18.3
2721,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-27,170.0
2722,Telangana,SR,18.1124,79.0193,2019-03-27,167.3
2723,Karnataka,SR,12.57038129,76.91999711,2019-03-27,190.9
2724,Kerala,SR,8.900372741,76.56999263,2019-03-27,72.0
2725,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-27,250.0
2726,Pondy,SR,11.93499371,79.83000037,2019-03-27,6.9
2727,Bihar,ER,25.78541445,87.4799727,2019-03-27,69.0
2728,Jharkhand,ER,23.80039349,86.41998572,2019-03-27,24.5
2729,Odisha,ER,19.82042971,85.90001746,2019-03-27,77.5
2730,West Bengal,ER,22.58039044,88.32994665,2019-03-27,115.6
2731,Sikkim,ER,27.3333303,88.6166475,2019-03-27,1.4
2732,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-27,2.2
2733,Assam,NER,26.7499809,94.21666744,2019-03-27,23.0
2734,Manipur,NER,24.79997072,93.95001705,2019-03-27,2.5
2735,Meghalaya,NER,25.57049217,91.8800142,2019-03-27,6.0
2736,Mizoram,NER,23.71039899,92.72001461,2019-03-27,1.8
2737,Nagaland,NER,25.6669979,94.11657019,2019-03-27,2.2
2738,Tripura,NER,23.83540428,91.27999914,2019-03-27,3.4
2739,Punjab,NR,31.51997398,75.98000281,2019-03-28,92.9
2740,Haryana,NR,28.45000633,77.01999101,2019-03-28,97.7
2741,Rajasthan,NR,26.44999921,74.63998124,2019-03-28,210.3
2742,Delhi,NR,28.6699929,77.23000403,2019-03-28,57.2
2743,UP,NR,27.59998069,78.05000565,2019-03-28,232.6
2744,Uttarakhand,NR,30.32040895,78.05000565,2019-03-28,30.9
2745,HP,NR,31.10002545,77.16659704,2019-03-28,25.8
2746,J&K,NR,33.45,76.24,2019-03-28,43.8
2747,Chandigarh,NR,30.71999697,76.78000565,2019-03-28,3.1
2748,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-28,70.5
2749,Gujarat,WR,22.2587,71.1924,2019-03-28,318.3
2750,MP,WR,21.30039105,76.13001949,2019-03-28,246.0
2751,Maharashtra,WR,19.25023195,73.16017493,2019-03-28,424.4
2752,Goa,WR,15.491997,73.81800065,2019-03-28,12.9
2753,DNH,WR,20.26657819,73.0166178,2019-03-28,17.7
2754,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-28,151.7
2755,Telangana,SR,18.1124,79.0193,2019-03-28,159.2
2756,Karnataka,SR,12.57038129,76.91999711,2019-03-28,162.3
2757,Kerala,SR,8.900372741,76.56999263,2019-03-28,64.2
2758,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-28,211.8
2759,Pondy,SR,11.93499371,79.83000037,2019-03-28,5.8
2760,Bihar,ER,25.78541445,87.4799727,2019-03-28,66.8
2761,Jharkhand,ER,23.80039349,86.41998572,2019-03-28,23.6
2762,Odisha,ER,19.82042971,85.90001746,2019-03-28,83.8
2763,West Bengal,ER,22.58039044,88.32994665,2019-03-28,102.1
2764,Sikkim,ER,27.3333303,88.6166475,2019-03-28,1.2
2765,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-28,2.1
2766,Assam,NER,26.7499809,94.21666744,2019-03-28,20.4
2767,Manipur,NER,24.79997072,93.95001705,2019-03-28,2.6
2768,Meghalaya,NER,25.57049217,91.8800142,2019-03-28,5.9
2769,Mizoram,NER,23.71039899,92.72001461,2019-03-28,1.8
2770,Nagaland,NER,25.6669979,94.11657019,2019-03-28,2.1
2771,Tripura,NER,23.83540428,91.27999914,2019-03-28,3.4
2772,Punjab,NR,31.51997398,75.98000281,2019-03-29,118.3
2773,Haryana,NR,28.45000633,77.01999101,2019-03-29,117.7
2774,Rajasthan,NR,26.44999921,74.63998124,2019-03-29,209.5
2775,Delhi,NR,28.6699929,77.23000403,2019-03-29,61.7
2776,UP,NR,27.59998069,78.05000565,2019-03-29,291.7
2777,Uttarakhand,NR,30.32040895,78.05000565,2019-03-29,35.2
2778,HP,NR,31.10002545,77.16659704,2019-03-29,26.9
2779,J&K,NR,33.45,76.24,2019-03-29,45.8
2780,Chandigarh,NR,30.71999697,76.78000565,2019-03-29,3.1
2781,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-29,94.2
2782,Gujarat,WR,22.2587,71.1924,2019-03-29,351.5
2783,MP,WR,21.30039105,76.13001949,2019-03-29,199.3
2784,Maharashtra,WR,19.25023195,73.16017493,2019-03-29,471.3
2785,Goa,WR,15.491997,73.81800065,2019-03-29,12.4
2786,DNH,WR,20.26657819,73.0166178,2019-03-29,18.3
2787,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-29,197.7
2788,Telangana,SR,18.1124,79.0193,2019-03-29,223.9
2789,Karnataka,SR,12.57038129,76.91999711,2019-03-29,252.5
2790,Kerala,SR,8.900372741,76.56999263,2019-03-29,84.7
2791,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-29,345.9
2792,Pondy,SR,11.93499371,79.83000037,2019-03-29,8.5
2793,Bihar,ER,25.78541445,87.4799727,2019-03-29,79.5
2794,Jharkhand,ER,23.80039349,86.41998572,2019-03-29,24.7
2795,Odisha,ER,19.82042971,85.90001746,2019-03-29,87.1
2796,West Bengal,ER,22.58039044,88.32994665,2019-03-29,152.1
2797,Sikkim,ER,27.3333303,88.6166475,2019-03-29,1.3
2798,Arunachal Pradesh,NER,27.10039878,93.61660071,2019-03-29,2.0
2799,Assam,NER,26.7499809,94.21666744,2019-03-29,24.8
2800,Manipur,NER,24.79997072,93.95001705,2019-03-29,2.1
2801,Meghalaya,NER,25.57049217,91.8800142,2019-03-29,5.7
2802,Mizoram,NER,23.71039899,92.72001461,2019-03-29,1.7
2803,Nagaland,NER,25.6669979,94.11657019,2019-03-29,2.7
2804,Tripura,NER,23.83540428,91.27999914,2019-03-29,3.9
2805,Punjab,NR,31.51997398,75.98000281,2019-03-30,123.5
2806,Haryana,NR,28.45000633,77.01999101,2019-03-30,123.4
2807,Rajasthan,NR,26.44999921,74.63998124,2019-03-30,216.3
2808,Delhi,NR,28.6699929,77.23000403,2019-03-30,64.3
2809,UP,NR,27.59998069,78.05000565,2019-03-30,279.4
2810,Uttarakhand,NR,30.32040895,78.05000565,2019-03-30,35.2
2811,HP,NR,31.10002545,77.16659704,2019-03-30,26.2
2812,J&K,NR,33.45,76.24,2019-03-30,45.1
2813,Chandigarh,NR,30.71999697,76.78000565,2019-03-30,3.1
2814,Chhattisgarh,WR,22.09042035,82.15998734,2019-03-30,96.0
2815,Gujarat,WR,22.2587,71.1924,2019-03-30,355.6
2816,MP,WR,21.30039105,76.13001949,2019-03-30,200.8
2817,Maharashtra,WR,19.25023195,73.16017493,2019-03-30,484.0
2818,Goa,WR,15.491997,73.81800065,2019-03-30,12.4
2819,DNH,WR,20.26657819,73.0166178,2019-03-30,18.2
2820,Andhra Pradesh,SR,14.7504291,78.57002559,2019-03-30,197.6
2821,Telangana,SR,18.1124,79.0193,2019-03-30,229.2
2822,Karnataka,SR,12.57038129,76.91999711,2019-03-30,273.3
2823,Kerala,SR,8.900372741,76.56999263,2019-03-30,86.3
2824,Tamil Nadu,SR,12.92038576,79.15004187,2019-03-30,341.9
2825,Pondy,SR,11.93499371,79.83000037,2019-03-30,8.4
2826,Bihar,ER,25.78541445,87.4799727,2019-03-30,62.1
2827,Jharkhand,ER,23.80039349,86.41998572,2019-03-30,23.1
2828,Odisha,ER,19.82042971,85.90001746,2019-03-30,98.4
